;Dominant_Topic;Topic_Keywords;Num_Documents;Perc_Documents
254.0;15.0;dítì, ¹kola, test, rodiè, student, testování, zkou¹ka, dìtský, auto¹kola, uèitel;;
255.0;11.0;nemocnice, kraj, pacient, stav, zdravotník, lù¾ko, pivo, lékaø, uvést, praze;;
256.0;6.0;zákon, soud, návrh, pøípad, rok, úøad, mìsíc, ministerstvo, rozhodnutí, konec;;
257.0;4.0;èlovìk, opatøení, mìsto, zákaz, obchod, obec, pondìlí, omezení, tarif, vláda;;
258.0;6.0;zákon, soud, návrh, pøípad, rok, úøad, mìsíc, ministerstvo, rozhodnutí, konec;;
259.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
260.0;17.0;vakcína, oèkování, èlovìk, dávka, milion, studie, oèkovat, vìdec, covidu, pøípad;;
261.0;9.0;vláda, øíct, ministr, volba, uvést, strana, jednání, babi¹, pøedseda, blatný;;
262.0;4.0;èlovìk, opatøení, mìsto, zákaz, obchod, obec, pondìlí, omezení, tarif, vláda;;
263.0;17.0;vakcína, oèkování, èlovìk, dávka, milion, studie, oèkovat, vìdec, covidu, pøípad;;
264.0;10.0;èlovìk, øíkat, ¾ena, let, dìlat, ¾ivot, jít, máma, øíct, nìjaký;;
265.0;1.0;let, rok, film, svìt, seriál, èeský, divadlo, kniha, zemøít, pøíbìh;;
266.0;10.0;èlovìk, øíkat, ¾ena, let, dìlat, ¾ivot, jít, máma, øíct, nìjaký;;
267.0;15.0;dítì, ¹kola, test, rodiè, student, testování, zkou¹ka, dìtský, auto¹kola, uèitel;;
268.0;4.0;èlovìk, opatøení, mìsto, zákaz, obchod, obec, pondìlí, omezení, tarif, vláda;;
269.0;6.0;zákon, soud, návrh, pøípad, rok, úøad, mìsíc, ministerstvo, rozhodnutí, konec;;
270.0;11.0;nemocnice, kraj, pacient, stav, zdravotník, lù¾ko, pivo, lékaø, uvést, praze;;
271.0;4.0;èlovìk, opatøení, mìsto, zákaz, obchod, obec, pondìlí, omezení, tarif, vláda;;
272.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
273.0;15.0;dítì, ¹kola, test, rodiè, student, testování, zkou¹ka, dìtský, auto¹kola, uèitel;;
274.0;6.0;zákon, soud, návrh, pøípad, rok, úøad, mìsíc, ministerstvo, rozhodnutí, konec;;
275.0;17.0;vakcína, oèkování, èlovìk, dávka, milion, studie, oèkovat, vìdec, covidu, pøípad;;
276.0;9.0;vláda, øíct, ministr, volba, uvést, strana, jednání, babi¹, pøedseda, blatný;;
277.0;0.0;pøe, cesta, dlouhý, pár, kilometr, zima, hodina, let, svìt, èas;;
278.0;14.0;zápas, gól, bod, tým, utkání, hrát, sezona, domácí, hráè, trenér;;
279.0;10.0;èlovìk, øíkat, ¾ena, let, dìlat, ¾ivot, jít, máma, øíct, nìjaký;;
280.0;17.0;vakcína, oèkování, èlovìk, dávka, milion, studie, oèkovat, vìdec, covidu, pøípad;;
281.0;9.0;vláda, øíct, ministr, volba, uvést, strana, jednání, babi¹, pøedseda, blatný;;
282.0;6.0;zákon, soud, návrh, pøípad, rok, úøad, mìsíc, ministerstvo, rozhodnutí, konec;;
283.0;9.0;vláda, øíct, ministr, volba, uvést, strana, jednání, babi¹, pøedseda, blatný;;
284.0;6.0;zákon, soud, návrh, pøípad, rok, úøad, mìsíc, ministerstvo, rozhodnutí, konec;;
285.0;6.0;zákon, soud, návrh, pøípad, rok, úøad, mìsíc, ministerstvo, rozhodnutí, konec;;
286.0;14.0;zápas, gól, bod, tým, utkání, hrát, sezona, domácí, hráè, trenér;;
287.0;14.0;zápas, gól, bod, tým, utkání, hrát, sezona, domácí, hráè, trenér;;
288.0;4.0;èlovìk, opatøení, mìsto, zákaz, obchod, obec, pondìlí, omezení, tarif, vláda;;
289.0;15.0;dítì, ¹kola, test, rodiè, student, testování, zkou¹ka, dìtský, auto¹kola, uèitel;;
290.0;0.0;pøe, cesta, dlouhý, pár, kilometr, zima, hodina, let, svìt, èas;;
291.0;17.0;vakcína, oèkování, èlovìk, dávka, milion, studie, oèkovat, vìdec, covidu, pøípad;;
292.0;15.0;dítì, ¹kola, test, rodiè, student, testování, zkou¹ka, dìtský, auto¹kola, uèitel;;
293.0;17.0;vakcína, oèkování, èlovìk, dávka, milion, studie, oèkovat, vìdec, covidu, pøípad;;
294.0;1.0;let, rok, film, svìt, seriál, èeský, divadlo, kniha, zemøít, pøíbìh;;
295.0;9.0;vláda, øíct, ministr, volba, uvést, strana, jednání, babi¹, pøedseda, blatný;;
296.0;9.0;vláda, øíct, ministr, volba, uvést, strana, jednání, babi¹, pøedseda, blatný;;
297.0;17.0;vakcína, oèkování, èlovìk, dávka, milion, studie, oèkovat, vìdec, covidu, pøípad;;
298.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
299.0;2.0;lékaø, nemoc, péèe, pacient, zdraví, tìlo, lék, problém, odborník, pøe;;
300.0;6.0;zákon, soud, návrh, pøípad, rok, úøad, mìsíc, ministerstvo, rozhodnutí, konec;;
301.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
302.0;6.0;zákon, soud, návrh, pøípad, rok, úøad, mìsíc, ministerstvo, rozhodnutí, konec;;
303.0;1.0;let, rok, film, svìt, seriál, èeský, divadlo, kniha, zemøít, pøíbìh;;
304.0;1.0;let, rok, film, svìt, seriál, èeský, divadlo, kniha, zemøít, pøíbìh;;
305.0;12.0;firma, spoleènost, zamìstnanec, èlovìk, práce, slu¾ba, peníze, pracovní, finanèní, online;;
306.0;15.0;dítì, ¹kola, test, rodiè, student, testování, zkou¹ka, dìtský, auto¹kola, uèitel;;
307.0;9.0;vláda, øíct, ministr, volba, uvést, strana, jednání, babi¹, pøedseda, blatný;;
308.0;15.0;dítì, ¹kola, test, rodiè, student, testování, zkou¹ka, dìtský, auto¹kola, uèitel;;
309.0;9.0;vláda, øíct, ministr, volba, uvést, strana, jednání, babi¹, pøedseda, blatný;;
310.0;14.0;zápas, gól, bod, tým, utkání, hrát, sezona, domácí, hráè, trenér;;
311.0;4.0;èlovìk, opatøení, mìsto, zákaz, obchod, obec, pondìlí, omezení, tarif, vláda;;
312.0;6.0;zákon, soud, návrh, pøípad, rok, úøad, mìsíc, ministerstvo, rozhodnutí, konec;;
313.0;6.0;zákon, soud, návrh, pøípad, rok, úøad, mìsíc, ministerstvo, rozhodnutí, konec;;
314.0;9.0;vláda, øíct, ministr, volba, uvést, strana, jednání, babi¹, pøedseda, blatný;;
315.0;4.0;èlovìk, opatøení, mìsto, zákaz, obchod, obec, pondìlí, omezení, tarif, vláda;;
316.0;6.0;zákon, soud, návrh, pøípad, rok, úøad, mìsíc, ministerstvo, rozhodnutí, konec;;
317.0;17.0;vakcína, oèkování, èlovìk, dávka, milion, studie, oèkovat, vìdec, covidu, pøípad;;
318.0;4.0;èlovìk, opatøení, mìsto, zákaz, obchod, obec, pondìlí, omezení, tarif, vláda;;
319.0;6.0;zákon, soud, návrh, pøípad, rok, úøad, mìsíc, ministerstvo, rozhodnutí, konec;;
320.0;0.0;pøe, cesta, dlouhý, pár, kilometr, zima, hodina, let, svìt, èas;;
321.0;2.0;lékaø, nemoc, péèe, pacient, zdraví, tìlo, lék, problém, odborník, pøe;;
322.0;17.0;vakcína, oèkování, èlovìk, dávka, milion, studie, oèkovat, vìdec, covidu, pøípad;;
323.0;9.0;vláda, øíct, ministr, volba, uvést, strana, jednání, babi¹, pøedseda, blatný;;
324.0;2.0;lékaø, nemoc, péèe, pacient, zdraví, tìlo, lék, problém, odborník, pøe;;
325.0;6.0;zákon, soud, návrh, pøípad, rok, úøad, mìsíc, ministerstvo, rozhodnutí, konec;;
326.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
327.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
328.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
329.0;4.0;èlovìk, opatøení, mìsto, zákaz, obchod, obec, pondìlí, omezení, tarif, vláda;;
330.0;4.0;èlovìk, opatøení, mìsto, zákaz, obchod, obec, pondìlí, omezení, tarif, vláda;;
331.0;7.0;koruna, karanténa, výdaj, bonus, izolace, ¾ivnostník, odlo¾ený, jablonci, rozpoèet, miliarda_koruna;;
332.0;17.0;vakcína, oèkování, èlovìk, dávka, milion, studie, oèkovat, vìdec, covidu, pøípad;;
333.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
334.0;2.0;lékaø, nemoc, péèe, pacient, zdraví, tìlo, lék, problém, odborník, pøe;;
335.0;5.0;americký, let, rok, uvést, ruský, usa, tesla, letadlo, armáda, letoun;;
336.0;17.0;vakcína, oèkování, èlovìk, dávka, milion, studie, oèkovat, vìdec, covidu, pøípad;;
337.0;6.0;zákon, soud, návrh, pøípad, rok, úøad, mìsíc, ministerstvo, rozhodnutí, konec;;
338.0;0.0;pøe, cesta, dlouhý, pár, kilometr, zima, hodina, let, svìt, èas;;
339.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
340.0;15.0;dítì, ¹kola, test, rodiè, student, testování, zkou¹ka, dìtský, auto¹kola, uèitel;;
341.0;7.0;koruna, karanténa, výdaj, bonus, izolace, ¾ivnostník, odlo¾ený, jablonci, rozpoèet, miliarda_koruna;;
342.0;4.0;èlovìk, opatøení, mìsto, zákaz, obchod, obec, pondìlí, omezení, tarif, vláda;;
343.0;17.0;vakcína, oèkování, èlovìk, dávka, milion, studie, oèkovat, vìdec, covidu, pøípad;;
344.0;17.0;vakcína, oèkování, èlovìk, dávka, milion, studie, oèkovat, vìdec, covidu, pøípad;;
345.0;6.0;zákon, soud, návrh, pøípad, rok, úøad, mìsíc, ministerstvo, rozhodnutí, konec;;
346.0;14.0;zápas, gól, bod, tým, utkání, hrát, sezona, domácí, hráè, trenér;;
347.0;6.0;zákon, soud, návrh, pøípad, rok, úøad, mìsíc, ministerstvo, rozhodnutí, konec;;
348.0;9.0;vláda, øíct, ministr, volba, uvést, strana, jednání, babi¹, pøedseda, blatný;;
349.0;9.0;vláda, øíct, ministr, volba, uvést, strana, jednání, babi¹, pøedseda, blatný;;
350.0;1.0;let, rok, film, svìt, seriál, èeský, divadlo, kniha, zemøít, pøíbìh;;
351.0;17.0;vakcína, oèkování, èlovìk, dávka, milion, studie, oèkovat, vìdec, covidu, pøípad;;
352.0;17.0;vakcína, oèkování, èlovìk, dávka, milion, studie, oèkovat, vìdec, covidu, pøípad;;
353.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
354.0;4.0;èlovìk, opatøení, mìsto, zákaz, obchod, obec, pondìlí, omezení, tarif, vláda;;
355.0;4.0;èlovìk, opatøení, mìsto, zákaz, obchod, obec, pondìlí, omezení, tarif, vláda;;
356.0;4.0;èlovìk, opatøení, mìsto, zákaz, obchod, obec, pondìlí, omezení, tarif, vláda;;
357.0;1.0;let, rok, film, svìt, seriál, èeský, divadlo, kniha, zemøít, pøíbìh;;
358.0;2.0;lékaø, nemoc, péèe, pacient, zdraví, tìlo, lék, problém, odborník, pøe;;
359.0;6.0;zákon, soud, návrh, pøípad, rok, úøad, mìsíc, ministerstvo, rozhodnutí, konec;;
360.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
361.0;2.0;lékaø, nemoc, péèe, pacient, zdraví, tìlo, lék, problém, odborník, pøe;;
362.0;17.0;vakcína, oèkování, èlovìk, dávka, milion, studie, oèkovat, vìdec, covidu, pøípad;;
363.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
364.0;4.0;èlovìk, opatøení, mìsto, zákaz, obchod, obec, pondìlí, omezení, tarif, vláda;;
365.0;4.0;èlovìk, opatøení, mìsto, zákaz, obchod, obec, pondìlí, omezení, tarif, vláda;;
366.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
367.0;6.0;zákon, soud, návrh, pøípad, rok, úøad, mìsíc, ministerstvo, rozhodnutí, konec;;
368.0;6.0;zákon, soud, návrh, pøípad, rok, úøad, mìsíc, ministerstvo, rozhodnutí, konec;;
369.0;17.0;vakcína, oèkování, èlovìk, dávka, milion, studie, oèkovat, vìdec, covidu, pøípad;;
370.0;10.0;èlovìk, øíkat, ¾ena, let, dìlat, ¾ivot, jít, máma, øíct, nìjaký;;
371.0;11.0;nemocnice, kraj, pacient, stav, zdravotník, lù¾ko, pivo, lékaø, uvést, praze;;
372.0;2.0;lékaø, nemoc, péèe, pacient, zdraví, tìlo, lék, problém, odborník, pøe;;
373.0;4.0;èlovìk, opatøení, mìsto, zákaz, obchod, obec, pondìlí, omezení, tarif, vláda;;
374.0;14.0;zápas, gól, bod, tým, utkání, hrát, sezona, domácí, hráè, trenér;;
375.0;6.0;zákon, soud, návrh, pøípad, rok, úøad, mìsíc, ministerstvo, rozhodnutí, konec;;
376.0;4.0;èlovìk, opatøení, mìsto, zákaz, obchod, obec, pondìlí, omezení, tarif, vláda;;
377.0;0.0;pøe, cesta, dlouhý, pár, kilometr, zima, hodina, let, svìt, èas;;
378.0;6.0;zákon, soud, návrh, pøípad, rok, úøad, mìsíc, ministerstvo, rozhodnutí, konec;;
379.0;4.0;èlovìk, opatøení, mìsto, zákaz, obchod, obec, pondìlí, omezení, tarif, vláda;;
380.0;11.0;nemocnice, kraj, pacient, stav, zdravotník, lù¾ko, pivo, lékaø, uvést, praze;;
381.0;2.0;lékaø, nemoc, péèe, pacient, zdraví, tìlo, lék, problém, odborník, pøe;;
382.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
383.0;1.0;let, rok, film, svìt, seriál, èeský, divadlo, kniha, zemøít, pøíbìh;;
384.0;4.0;èlovìk, opatøení, mìsto, zákaz, obchod, obec, pondìlí, omezení, tarif, vláda;;
385.0;4.0;èlovìk, opatøení, mìsto, zákaz, obchod, obec, pondìlí, omezení, tarif, vláda;;
386.0;1.0;let, rok, film, svìt, seriál, èeský, divadlo, kniha, zemøít, pøíbìh;;
387.0;12.0;firma, spoleènost, zamìstnanec, èlovìk, práce, slu¾ba, peníze, pracovní, finanèní, online;;
388.0;17.0;vakcína, oèkování, èlovìk, dávka, milion, studie, oèkovat, vìdec, covidu, pøípad;;
389.0;5.0;americký, let, rok, uvést, ruský, usa, tesla, letadlo, armáda, letoun;;
390.0;17.0;vakcína, oèkování, èlovìk, dávka, milion, studie, oèkovat, vìdec, covidu, pøípad;;
391.0;0.0;pøe, cesta, dlouhý, pár, kilometr, zima, hodina, let, svìt, èas;;
392.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
393.0;14.0;zápas, gól, bod, tým, utkání, hrát, sezona, domácí, hráè, trenér;;
394.0;3.0;èeský, hra, závod, rok, tým, sezona, skonèit, letos, soutì¾, bøezen;;
395.0;12.0;firma, spoleènost, zamìstnanec, èlovìk, práce, slu¾ba, peníze, pracovní, finanèní, online;;
396.0;6.0;zákon, soud, návrh, pøípad, rok, úøad, mìsíc, ministerstvo, rozhodnutí, konec;;
397.0;6.0;zákon, soud, návrh, pøípad, rok, úøad, mìsíc, ministerstvo, rozhodnutí, konec;;
398.0;9.0;vláda, øíct, ministr, volba, uvést, strana, jednání, babi¹, pøedseda, blatný;;
399.0;12.0;firma, spoleènost, zamìstnanec, èlovìk, práce, slu¾ba, peníze, pracovní, finanèní, online;;
400.0;4.0;èlovìk, opatøení, mìsto, zákaz, obchod, obec, pondìlí, omezení, tarif, vláda;;
401.0;4.0;èlovìk, opatøení, mìsto, zákaz, obchod, obec, pondìlí, omezení, tarif, vláda;;
402.0;12.0;firma, spoleènost, zamìstnanec, èlovìk, práce, slu¾ba, peníze, pracovní, finanèní, online;;
403.0;17.0;vakcína, oèkování, èlovìk, dávka, milion, studie, oèkovat, vìdec, covidu, pøípad;;
404.0;1.0;let, rok, film, svìt, seriál, èeský, divadlo, kniha, zemøít, pøíbìh;;
405.0;19.0;pøe, verze, elektrický, systém, pøípad, vysoký, jít, model, napøíklad, mo¾nost;;
406.0;17.0;vakcína, oèkování, èlovìk, dávka, milion, studie, oèkovat, vìdec, covidu, pøípad;;
407.0;1.0;let, rok, film, svìt, seriál, èeský, divadlo, kniha, zemøít, pøíbìh;;
408.0;4.0;èlovìk, opatøení, mìsto, zákaz, obchod, obec, pondìlí, omezení, tarif, vláda;;
409.0;8.0;øidiè, vozidlo, mu¾, auto, silnice, policie, pøe, policista, nehoda, jízda;;
410.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
411.0;9.0;vláda, øíct, ministr, volba, uvést, strana, jednání, babi¹, pøedseda, blatný;;
412.0;9.0;vláda, øíct, ministr, volba, uvést, strana, jednání, babi¹, pøedseda, blatný;;
413.0;1.0;let, rok, film, svìt, seriál, èeský, divadlo, kniha, zemøít, pøíbìh;;
414.0;9.0;vláda, øíct, ministr, volba, uvést, strana, jednání, babi¹, pøedseda, blatný;;
415.0;9.0;vláda, øíct, ministr, volba, uvést, strana, jednání, babi¹, pøedseda, blatný;;
416.0;1.0;let, rok, film, svìt, seriál, èeský, divadlo, kniha, zemøít, pøíbìh;;
417.0;6.0;zákon, soud, návrh, pøípad, rok, úøad, mìsíc, ministerstvo, rozhodnutí, konec;;
418.0;17.0;vakcína, oèkování, èlovìk, dávka, milion, studie, oèkovat, vìdec, covidu, pøípad;;
419.0;10.0;èlovìk, øíkat, ¾ena, let, dìlat, ¾ivot, jít, máma, øíct, nìjaký;;
420.0;12.0;firma, spoleènost, zamìstnanec, èlovìk, práce, slu¾ba, peníze, pracovní, finanèní, online;;
421.0;9.0;vláda, øíct, ministr, volba, uvést, strana, jednání, babi¹, pøedseda, blatný;;
422.0;17.0;vakcína, oèkování, èlovìk, dávka, milion, studie, oèkovat, vìdec, covidu, pøípad;;
423.0;10.0;èlovìk, øíkat, ¾ena, let, dìlat, ¾ivot, jít, máma, øíct, nìjaký;;
424.0;9.0;vláda, øíct, ministr, volba, uvést, strana, jednání, babi¹, pøedseda, blatný;;
425.0;0.0;pøe, cesta, dlouhý, pár, kilometr, zima, hodina, let, svìt, èas;;
426.0;15.0;dítì, ¹kola, test, rodiè, student, testování, zkou¹ka, dìtský, auto¹kola, uèitel;;
427.0;11.0;nemocnice, kraj, pacient, stav, zdravotník, lù¾ko, pivo, lékaø, uvést, praze;;
428.0;10.0;èlovìk, øíkat, ¾ena, let, dìlat, ¾ivot, jít, máma, øíct, nìjaký;;
429.0;10.0;èlovìk, øíkat, ¾ena, let, dìlat, ¾ivot, jít, máma, øíct, nìjaký;;
430.0;4.0;èlovìk, opatøení, mìsto, zákaz, obchod, obec, pondìlí, omezení, tarif, vláda;;
431.0;10.0;èlovìk, øíkat, ¾ena, let, dìlat, ¾ivot, jít, máma, øíct, nìjaký;;
432.0;10.0;èlovìk, øíkat, ¾ena, let, dìlat, ¾ivot, jít, máma, øíct, nìjaký;;
433.0;1.0;let, rok, film, svìt, seriál, èeský, divadlo, kniha, zemøít, pøíbìh;;
434.0;12.0;firma, spoleènost, zamìstnanec, èlovìk, práce, slu¾ba, peníze, pracovní, finanèní, online;;
435.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
436.0;4.0;èlovìk, opatøení, mìsto, zákaz, obchod, obec, pondìlí, omezení, tarif, vláda;;
437.0;17.0;vakcína, oèkování, èlovìk, dávka, milion, studie, oèkovat, vìdec, covidu, pøípad;;
438.0;13.0;procent, poèet, èlovìk, týden, pandemie, vysoký, bøezen, pøípad, proslulý_párty, èesku;;
439.0;4.0;èlovìk, opatøení, mìsto, zákaz, obchod, obec, pondìlí, omezení, tarif, vláda;;
440.0;0.0;pøe, cesta, dlouhý, pár, kilometr, zima, hodina, let, svìt, èas;;
441.0;12.0;firma, spoleènost, zamìstnanec, èlovìk, práce, slu¾ba, peníze, pracovní, finanèní, online;;
442.0;14.0;zápas, gól, bod, tým, utkání, hrát, sezona, domácí, hráè, trenér;;
443.0;12.0;firma, spoleènost, zamìstnanec, èlovìk, práce, slu¾ba, peníze, pracovní, finanèní, online;;
444.0;4.0;èlovìk, opatøení, mìsto, zákaz, obchod, obec, pondìlí, omezení, tarif, vláda;;
445.0;17.0;vakcína, oèkování, èlovìk, dávka, milion, studie, oèkovat, vìdec, covidu, pøípad;;
446.0;1.0;let, rok, film, svìt, seriál, èeský, divadlo, kniha, zemøít, pøíbìh;;
447.0;18.0;rok, auto, vùz, model, znaèka, automobilka, aut, let, trh, výroba;;
448.0;4.0;èlovìk, opatøení, mìsto, zákaz, obchod, obec, pondìlí, omezení, tarif, vláda;;
449.0;4.0;èlovìk, opatøení, mìsto, zákaz, obchod, obec, pondìlí, omezení, tarif, vláda;;
450.0;12.0;firma, spoleènost, zamìstnanec, èlovìk, práce, slu¾ba, peníze, pracovní, finanèní, online;;
451.0;12.0;firma, spoleènost, zamìstnanec, èlovìk, práce, slu¾ba, peníze, pracovní, finanèní, online;;
452.0;17.0;vakcína, oèkování, èlovìk, dávka, milion, studie, oèkovat, vìdec, covidu, pøípad;;
453.0;4.0;èlovìk, opatøení, mìsto, zákaz, obchod, obec, pondìlí, omezení, tarif, vláda;;
454.0;12.0;firma, spoleènost, zamìstnanec, èlovìk, práce, slu¾ba, peníze, pracovní, finanèní, online;;
455.0;10.0;èlovìk, øíkat, ¾ena, let, dìlat, ¾ivot, jít, máma, øíct, nìjaký;;
456.0;12.0;firma, spoleènost, zamìstnanec, èlovìk, práce, slu¾ba, peníze, pracovní, finanèní, online;;
457.0;4.0;èlovìk, opatøení, mìsto, zákaz, obchod, obec, pondìlí, omezení, tarif, vláda;;
